67.195.115.240 - - [05/Jul/2010:00:00:13 -0700] "GET blackstardojo.org/wiki/index.php?title=Subforum&oldid=1771 HTTP/1.0" 200 2726 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
68.151.240.23 - - [05/Jul/2010:00:00:58 -0700] "GET www.blackstardojo.org/images/smiles/icon_wink.gif HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:58 -0700] "GET www.blackstardojo.org/templates/guildwars_tree/images/lang_english/icon_msnm.gif HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:58 -0700] "GET www.blackstardojo.org/images/ranks/newbelts/Mantis/BlackMantisMod.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:58 -0700] "GET www.blackstardojo.org/images/ranks/newbelts/Spider/GreenSpiderMod.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:58 -0700] "GET www.blackstardojo.org/images/ranks/blackstar.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:58 -0700] "GET www.blackstardojo.org/medals/LabyrinthMedal.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:58 -0700] "GET www.blackstardojo.org/templates/guildwars_tree/images/rank6.gif HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:58 -0700] "GET www.blackstardojo.org/images/avatars/11181213684a2b62bfb42f2.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:58 -0700] "GET www.blackstardojo.org/medals/gerbil.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/medals/imagination.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/medals/BugCatcher.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/medals/colonyRP.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/templates/guildwars_tree/images/lang_english/icon_www.gif HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/images/ranks/newbelts/Fox/GreenFoxMod.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/images/ranks/grove.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/medals/service.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/medals/WikiMedal.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/images/ranks/newbelts/Mantis/GreenMantis.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/images/avatars/237679924474bc229226cd.jpg HTTP/1.1" 404 1695 "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/medals/bomb.png HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/templates/guildwars_tree/images/topic_delete.gif HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/templates/guildwars_tree/images/topic_move.gif HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/templates/guildwars_tree/images/topic_lock.gif HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
68.151.240.23 - - [05/Jul/2010:00:00:59 -0700] "GET www.blackstardojo.org/templates/guildwars_tree/images/topic_split.gif HTTP/1.1" 304 - "http://www.blackstardojo.org/viewtopic.php?t=2376&start=15" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 ( .NET CLR 3.5.30729)"
86.163.116.99 - - [05/Jul/2010:00:03:32 -0700] "GET www.blackstardojo.org/shop/images/Pokeball.gif HTTP/1.1" 200 314 "http://fuckyeahpokememe.tumblr.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.9.2.6) Gecko/20100625 Firefox/3.6.6 (.NET CLR 3.5.30729)"
220.253.228.159 - - [05/Jul/2010:00:03:56 -0700] "GET www.blackstardojo.org/shop/images/Pokeball.gif HTTP/1.1" 200 314 "http://fuckyeahpokememe.tumblr.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.2.6) Gecko/20100625 Ant.com Toolbar 2.0.1 Firefox/3.6.6 ( .NET CLR 3.5.30729; .NET4.0C)"
193.47.80.40 - - [05/Jul/2010:00:04:11 -0700] "GET blackstardojo.org/wiki/index.php?title=Sage&action=history HTTP/1.1" 200 2501 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
118.209.78.67 - - [05/Jul/2010:00:05:44 -0700] "GET www.blackstardojo.org/shop/images/Pokeball.gif HTTP/1.1" 200 314 "http://fuckyeahpokememe.tumblr.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.99 Safari/533.4"
216.129.119.45 - - [05/Jul/2010:00:05:52 -0700] "GET blackstardojo.org/viewtopic.php?t=617 HTTP/1.1" 200 157177 "-" "Mozilla/5.0 (Twiceler-0.9 http://www.cuil.com/twiceler/robot.html)"
193.47.80.40 - - [05/Jul/2010:00:06:11 -0700] "GET blackstardojo.org/wiki/index.php?title=Special:Recentchangeslinked/Image:RazorbackFiendCharmSample.gif HTTP/1.1" 200 2249 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
67.195.115.240 - - [05/Jul/2010:00:06:12 -0700] "GET blackstardojo.org/wiki/index.php?title=Raven HTTP/1.0" 200 6970 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
193.47.80.40 - - [05/Jul/2010:00:06:18 -0700] "GET blackstardojo.org/wiki/index.php?title=Special:Listusers&limit=20&offset=10 HTTP/1.1" 200 2685 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
67.195.111.226 - - [05/Jul/2010:00:07:09 -0700] "GET www.blackstardojo.org/wiki/index.php?title=Special:Userlogin&returnto=Image:Embers.png HTTP/1.0" 200 2599 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
195.14.0.99 - - [05/Jul/2010:00:07:38 -0700] "GET www.blackstardojo.org/search.php HTTP/1.0" 200 25692 "-" "anonymous"
67.195.115.240 - - [05/Jul/2010:00:08:46 -0700] "GET blackstardojo.org/viewtopic.php?p=20295 HTTP/1.0" 200 93144 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
99.137.250.13 - - [05/Jul/2010:00:09:32 -0700] "GET www.blackstardojo.org/shop/images/Pokeball.gif HTTP/1.1" 200 314 "http://fuckyeahpokememe.tumblr.com/page/1" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.1.10) Gecko/20100504 Firefox/3.5.10"
67.195.111.226 - - [05/Jul/2010:00:09:39 -0700] "GET www.blackstardojo.org/viewtopic.php?p=52640 HTTP/1.0" 200 68937 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
67.195.115.240 - - [05/Jul/2010:00:10:23 -0700] "GET blackstardojo.org/wiki/index.php?title=Special:Recentchanges&days=7&limit=250&hidepatrolled=1 HTTP/1.0" 200 3461 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
193.47.80.40 - - [05/Jul/2010:00:11:58 -0700] "GET blackstardojo.org/wiki/index.php?title=Special:Recentchangeslinked/Bamboo_pole HTTP/1.1" 200 2227 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
67.195.111.226 - - [05/Jul/2010:00:12:14 -0700] "GET www.blackstardojo.org/shop.php?sid=faba5393ae5f05020f17d96cb2fe346f HTTP/1.0" 200 21163 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
67.195.115.240 - - [05/Jul/2010:00:13:08 -0700] "GET blackstardojo.org/wiki/index.php?title=User:Raeannswalterse HTTP/1.0" 200 5203 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
99.13.231.149 - - [05/Jul/2010:00:13:25 -0700] "GET www.blackstardojo.org/shop/images/Pokeball.gif HTTP/1.1" 200 314 "http://fuckyeahpokememe.tumblr.com/" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; Tablet PC 2.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618; AskTbUT2V5/5.8.0.12304)"
155.223.50.152 - - [05/Jul/2010:00:14:25 -0700] "GET www.blackstardojo.org/shop/images/Bass.gif HTTP/1.1" 304 - "http://www.aquapena.com/forum.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2)"
